"id","time","performance","satisfaction","cog"
13,3,11.3623921703797,8.14834695688807,79.3111319641402
13,4,9.42291175734481,8.43724065776592,79.3111319641402
13,5,10.2494613803171,9.42104864230934,79.3111319641402
13,6,9.55415073115547,10.6991803098541,79.3111319641402
13,7,9.79217260485561,12.9132341751128,79.3111319641402
13,8,10.2709090092088,12.3478135155143,79.3111319641402
13,9,8.38955462034387,13.6958712466382,79.3111319641402
13,10,9.34165980089697,15.0927631309222,79.3111319641402
14,1,6.06080753602131,5.12211199270309,91.6026393016679
14,2,5.37102259941558,3.10229496131146,91.6026393016679
14,3,4.72990805724365,6.72871048476325,91.6026393016679
14,4,4.73156783751951,5.56972972475393,91.6026393016679
14,5,2.6290342187568,7.05651975231688,91.6026393016679
14,6,2.67233117212315,6.97264459881055,91.6026393016679
14,7,0.472288178712824,8.0694326928347,91.6026393016679
14,8,1.0416549735542,7.61734397987578,91.6026393016679
14,9,0.0634217536964005,6.37456553131518,91.6026393016679
14,10,-0.72369647989733,9.09810752881442,91.6026393016679
15,1,13.5176937685546,6.02123031320679,108.996853551665
15,2,15.116605193089,2.88271632133575,108.996853551665
15,3,14.0503730509101,1.57359183682259,108.996853551665
15,4,13.5976952107079,-0.41012912108774,108.996853551665
15,5,16.0114119913991,-1.87514056168515,108.996853551665
15,6,14.54254394872,-2.78019145370684,108.996853551665
15,7,15.554372778153,-5.37471850233192,108.996853551665
15,8,18.4323902683227,-5.90099142668781,108.996853551665
15,9,18.2075557699858,-9.17073783723844,108.996853551665
15,10,19.3141778833694,-8.2589565497681,108.996853551665
16,1,9.60021986602501,4.38914569651302,119.80443003627
16,2,12.0314645340898,7.05701470997876,119.80443003627
16,3,11.7566491496515,7.1024786835906,119.80443003627
16,4,11.3318781440722,5.88428556909804,119.80443003627
16,5,10.6486177568512,8.3092814832179,119.80443003627
16,6,10.5652233172098,6.49349355024605,119.80443003627
16,7,12.3115126162835,6.76959536039468,119.80443003627
16,8,11.9971611003613,8.81284456456853,119.80443003627
16,9,13.4686419107743,6.27875300146937,119.80443003627
16,10,13.4269737892489,7.26470240038116,119.80443003627
17,1,11.184496202794,3.5419825892563,115.997652546722
17,2,10.0003990775512,8.19746347648523,115.997652546722
17,3,7.09948738214915,9.93422669170216,115.997652546722
17,4,10.4675531874787,9.33038318534707,115.997652546722
17,5,7.720150983926,12.1601730743701,115.997652546722
17,6,7.20856532725157,11.8492010611457,115.997652546722
17,7,5.83861799603304,12.7503408448247,115.997652546722
17,8,5.56728023777913,13.0236427672127,115.997652546722
17,9,5.73852900585348,16.4069580209063,115.997652546722
17,10,6.70556145223649,16.6765212054822,115.997652546722
18,1,12.415224894706,6.54748017498336,107.123841878154
18,2,10.1967348396808,8.96581347324729,107.123841878154
18,3,8.12702001759027,11.4809930660142,107.123841878154
18,4,7.46911353120502,12.4578778092964,107.123841878154
18,5,5.27776008093242,15.2858300864725,107.123841878154
18,6,6.97475039513447,16.9930290838097,107.123841878154
18,7,3.07560499477535,16.6488288978698,107.123841878154
18,8,4.07516258068107,20.20208241969,107.123841878154
18,9,0.42455938602412,22.3649482842841,107.123841878154
18,10,3.11515639934292,24.1572697092509,107.123841878154
19,1,10.4000077629187,5.44362355098218,62.8679491496672
19,2,13.4788387607531,7.38366192679618,62.8679491496672
19,3,15.9380272921293,7.27695176917121,62.8679491496672
19,4,14.7908183855035,7.4764834230798,62.8679491496672
19,5,14.4893845741902,8.95223767288446,62.8679491496672
19,6,16.3016748990819,8.26316222155767,62.8679491496672
19,7,18.4356295654417,9.77902537242491,62.8679491496672
19,8,17.7390620221877,10.311224791268,62.8679491496672
19,9,18.8221634793966,10.8319599730195,62.8679491496672
19,10,23.7647635062779,11.2595018384602,62.8679491496672
20,1,11.0240445392238,4.95781945795525,93.8496532045188
20,2,9.44427464268005,4.19408347006546,93.8496532045188
20,3,10.8237361203622,2.22381376198557,93.8496532045188
20,4,9.05797707713696,2.60524150414135,93.8496532045188
20,5,10.2565620195361,2.51183980412211,93.8496532045188
20,6,8.99303537485604,-0.679639667337166,93.8496532045188
20,7,10.5129046194602,1.67166035449933,93.8496532045188
20,8,9.6457402513221,-0.978683234008216,93.8496532045188
20,9,7.49681008456092,-0.795951978652555,93.8496532045188
20,10,8.27404132822786,-3.27093642912567,93.8496532045188
21,1,9.65928376418584,2.37512056704475,102.025821689398
21,2,15.8831781148887,7.67093774935214,102.025821689398
21,3,16.1027426664404,8.79768757080832,102.025821689398
21,4,18.1323826666015,10.0378248326115,102.025821689398
21,5,18.1016784296407,12.2618337652523,102.025821689398
21,6,19.6903360779297,12.0934146877691,102.025821689398
21,7,23.318279689548,12.9713439016652,102.025821689398
21,8,24.0019991018087,15.8389790947939,102.025821689398
21,9,23.9139682672413,16.8236071543492,102.025821689398
21,10,25.270699736981,17.5411815609991,102.025821689398
22,1,7.17157601826814,5.09369239550352,86.7550181983802
22,2,5.83776109997449,2.67284033547911,86.7550181983802
22,3,7.97257764516905,3.3171723399313,86.7550181983802
22,4,7.76377142683497,1.6304971414332,86.7550181983802
22,5,7.97956114313379,2.35546215635874,86.7550181983802
22,6,8.32273723160604,1.12023829519612,86.7550181983802
22,7,6.87865393022818,-1.416908911006,86.7550181983802
22,8,9.54007394747208,-0.0258796485718901,86.7550181983802
22,9,9.15596232203083,-2.39162992359561,86.7550181983802
22,10,8.78791834183103,-0.905732163308805,86.7550181983802
23,1,10.174044071688,5.38297930540299,101.37573177437
23,2,11.1937085698923,3.29092163590535,101.37573177437
23,3,11.5274397643108,2.96111419348871,101.37573177437
23,4,12.9942305420929,1.15802362100926,101.37573177437
23,5,15.6726869055304,1.32536920883383,101.37573177437
23,6,15.6007136195328,-0.623555657221206,101.37573177437
23,7,14.9323183415654,-0.666204341053548,101.37573177437
23,8,15.9688190373588,-0.672317708466466,101.37573177437
23,9,15.1168608336204,-4.09322125298015,101.37573177437
23,10,16.5832961032701,-1.61389156785881,101.37573177437
24,1,11.1082264504903,4.83401074798164,110.083629311114
24,2,7.91945343651152,6.26806162685389,110.083629311114
24,3,4.96699553146631,6.61583403275657,110.083629311114
24,4,5.77814649111068,6.02210608995389,110.083629311114
24,5,4.9969494792134,7.16482271044319,110.083629311114
24,6,1.45359631012843,8.66106492326696,110.083629311114
24,7,0.667050663553972,8.57381977072416,110.083629311114
24,8,-0.93481085740362,7.59580579160042,110.083629311114
24,9,-1.75770622297231,8.75180488523577,110.083629311114
24,10,-3.01544400240992,11.1685000091637,110.083629311114
25,1,7.68612492812993,3.41587042012823,100.867994750709
25,2,5.49454324805093,8.66548306098908,100.867994750709
25,3,1.87159257785981,8.86885613580078,100.867994750709
25,4,3.62346861731176,11.9698304709915,100.867994750709
25,5,2.13396434430859,13.3157530326111,100.867994750709
25,6,0.148824557498655,15.055583469011,100.867994750709
25,7,-2.10077152703948,15.0627346462265,100.867994750709
25,8,-4.33239679880296,19.8818378837743,100.867994750709
25,9,-4.47589878324575,21.6074186765122,100.867994750709
25,10,-6.74990892160713,25.2804657494606,100.867994750709
26,1,7.32706182357946,5.17847595558622,95.9599868651218
26,2,8.97345421680484,8.246813068904,95.9599868651218
26,3,9.26858569294585,10.2830567464154,95.9599868651218
26,4,9.54913810651665,12.8078668345171,95.9599868651218
26,5,12.267025168212,14.7156812010943,95.9599868651218
26,6,13.8685991458744,15.801918431114,95.9599868651218
26,7,12.8227172168293,17.0541701965089,95.9599868651218
26,8,17.4318341340449,20.7704710383171,95.9599868651218
26,9,16.5952321354414,20.8338406254623,95.9599868651218
26,10,17.8002967588738,23.6789343922547,95.9599868651218
27,1,11.1915348727176,3.74134364524928,78.5428997289013
27,2,9.11659665394012,8.12667247480077,78.5428997289013
27,3,7.01653985531946,7.43093247878592,78.5428997289013
27,4,6.49286637020224,6.49353331092876,78.5428997289013
27,5,5.07183210339475,7.44449846724818,78.5428997289013
27,6,3.91843380310614,7.56273393104705,78.5428997289013
27,7,0.952385733451071,7.08453655282157,78.5428997289013
27,8,1.51179207260422,8.22255453440685,78.5428997289013
27,9,-1.57028308896671,9.61140955272359,78.5428997289013
27,10,-2.66667227450101,8.24112401093653,78.5428997289013
28,1,4.43312893514222,5.1594032228923,95.0316960792155
28,2,6.36464639583279,5.05199232394631,95.0316960792155
28,3,8.88515376497461,7.40167746414533,95.0316960792155
28,4,7.53845505762684,7.32505983678978,95.0316960792155
28,5,8.93070853113744,9.3552718939171,95.0316960792155
28,6,8.97828817633646,8.88117084285575,95.0316960792155
28,7,11.7167373150588,10.1489845435193,95.0316960792155
28,8,10.3927781509673,11.14936224322,95.0316960792155
28,9,13.1364155759865,12.8116499317209,95.0316960792155
28,10,12.5409215259631,11.8448383062024,95.0316960792155
29,1,7.84528475413439,4.23369855789758,92.8256100927945
29,2,9.2660003706933,1.32301090233466,92.8256100927945
29,3,12.3487714096475,-1.74160923569395,92.8256100927945
29,4,8.76557407214754,-0.473711103921539,92.8256100927945
29,5,10.4560826710469,-2.2481442489139,92.8256100927945
29,6,11.0745882917543,-2.79877261965141,92.8256100927945
29,7,11.9778075417962,-4.56226170769969,92.8256100927945
29,8,11.6215244021799,-6.49032141042954,92.8256100927945
29,9,12.5692705060288,-7.93433765350472,92.8256100927945
29,10,13.2649275631957,-6.51886939329745,92.8256100927945
30,1,10.0302520019996,5.40042328745225,114.225284753877
30,2,11.7319696650652,7.80534572027713,114.225284753877
30,3,11.9448345444147,10.9197804956025,114.225284753877
30,4,11.0527904630693,11.6835810772287,114.225284753877
30,5,12.3473933381224,15.3402886890041,114.225284753877
30,6,12.4249316918527,16.4451014149829,114.225284753877
30,7,11.0862366874391,17.7132688218963,114.225284753877
30,8,13.1101508815238,19.9322443174804,114.225284753877
30,9,10.8090002689883,20.5894966745701,114.225284753877
30,10,13.0924074948477,24.2648913852878,114.225284753877
31,1,8.77856636212912,5.45371279226366,130.060507297368
31,2,7.31173247035984,2.00532453654614,130.060507297368
31,3,10.0673565010723,2.05058465660774,130.060507297368
31,4,9.78475889475597,-0.788984624960588,130.060507297368
31,5,11.8468131854402,-2.91895743666228,130.060507297368
31,6,12.6276902537857,-4.3744871541495,130.060507297368
31,7,12.7690392161983,-6.98105309001519,130.060507297368
31,8,13.29289866477,-7.03357555779614,130.060507297368
31,9,13.1641861076954,-7.13383831607649,130.060507297368
31,10,16.5701954563583,-10.6213562162319,130.060507297368
32,1,7.49293394457155,5.88084088340225,82.1749824635177
32,2,9.17189073645164,1.79725613699062,82.1749824635177
32,3,10.8422857764965,2.23796738586432,82.1749824635177
32,4,8.54012246718327,1.48315755072329,82.1749824635177
32,5,9.92729496654956,0.645563691134866,82.1749824635177
32,6,9.34330648128842,-1.7549066187335,82.1749824635177
32,7,10.6880759798971,-0.49650432763929,82.1749824635177
32,8,11.0627796635723,-4.15213183514452,82.1749824635177
32,9,11.9894946285413,-4.24973613366213,82.1749824635177
32,10,10.7806147099424,-4.53489611388267,82.1749824635177
33,1,10.0362338055384,5.24854125263898,108.88260700552
33,2,5.54748846458675,8.77613028684108,108.88260700552
33,3,7.98562004215249,8.86324078119197,108.88260700552
33,4,5.01910219956241,9.38538509536712,108.88260700552
33,5,1.44534570417485,7.70707443121278,108.88260700552
33,6,0.738517728738898,10.6231649002611,108.88260700552
33,7,0.248193177604283,12.9921694440853,108.88260700552
33,8,-0.185142499867647,10.7015418711433,108.88260700552
33,9,-0.736956454380669,11.6766897896863,108.88260700552
33,10,-4.6461628421501,16.6995086688386,108.88260700552
34,1,7.99217224656779,5.34870883408316,83.5883853766118
34,2,8.23678058998094,3.36202304793896,83.5883853766118
34,3,7.67186981973278,3.70211483249028,83.5883853766118
34,4,6.68390591211284,3.06315516106937,83.5883853766118
34,5,3.60082501242476,1.98697705106516,83.5883853766118
34,6,2.54816693786351,1.68948229157979,83.5883853766118
34,7,5.67518744753341,2.34054548795606,83.5883853766118
34,8,2.12620651208525,0.97591157645034,83.5883853766118
34,9,3.11050977880244,-1.57480406120787,83.5883853766118
34,10,3.28448854097408,-0.421401514370322,83.5883853766118
35,1,8.06454382882174,5.41574820670283,100.544653000866
35,2,8.86639491009199,3.84320731405956,100.544653000866
35,3,10.2369365350718,3.08750778554246,100.544653000866
35,4,10.1731400837514,1.56171010721393,100.544653000866
35,5,12.8286766147272,3.15077916143988,100.544653000866
35,6,13.0602402438345,2.52780985507305,100.544653000866
35,7,11.7893253216975,1.49313841350842,100.544653000866
35,8,15.3008572733784,0.908143181084184,100.544653000866
35,9,16.3731253534321,1.88552979684025,100.544653000866
35,10,14.6443275055334,0.231580211059887,100.544653000866
36,1,8.33353758235656,4.75103311467828,107.153598181559
36,2,9.72031006337464,5.46422721226031,107.153598181559
36,3,11.4012969816108,2.45753954322626,107.153598181559
36,4,11.7835912029612,5.66712243846297,107.153598181559
36,5,15.4557610644879,1.55314312466707,107.153598181559
36,6,14.7823401547156,1.57120932500198,107.153598181559
36,7,18.1572165021112,0.693772370683599,107.153598181559
36,8,17.9310740841994,0.823833421021414,107.153598181559
36,9,18.7958140148974,0.714478818687645,107.153598181559
36,10,19.5053327085125,-1.46613398832923,107.153598181559
37,1,13.0511196961524,4.34553350212882,78.8806384170554
37,2,9.18977192560292,2.26322917517371,78.8806384170554
37,3,7.09202034851974,1.71985469576701,78.8806384170554
37,4,6.7248351884081,1.42512817097083,78.8806384170554
37,5,4.6198289911879,-1.01604704791834,78.8806384170554
37,6,2.68147410659309,-0.849500084502651,78.8806384170554
37,7,0.131262061547319,-1.50351228311579,78.8806384170554
37,8,0.205479778970427,-3.23274610292692,78.8806384170554
37,9,-2.82786147450344,-6.3647569065857,78.8806384170554
37,10,-2.89011484000813,-7.40204792315647,78.8806384170554
38,1,11.9365588803324,4.86778310494786,127.079191485669
38,2,9.48395510469708,8.4113566913967,127.079191485669
38,3,9.46819644614231,7.98959694424933,127.079191485669
38,4,7.59388153722715,10.3200902327276,127.079191485669
38,5,6.95062196854944,11.8184850230953,127.079191485669
38,6,4.81877705478545,13.2524167283379,127.079191485669
38,7,5.60462123518296,14.6190889641451,127.079191485669
38,8,6.02584025661254,14.1744237834161,127.079191485669
38,9,5.75502521395271,14.4710498073492,127.079191485669
38,10,2.65061983568238,17.6715365264254,127.079191485669
39,1,7.94905050710025,3.15190068072999,112.808132399953
39,2,9.83897300281373,6.88894032980778,112.808132399953
39,3,8.44621271428243,10.1290735188919,112.808132399953
39,4,11.65043777761,12.6592994490441,112.808132399953
39,5,13.3247837623559,12.0625890440583,112.808132399953
39,6,10.5619013277788,16.3679327251573,112.808132399953
39,7,12.8608126265817,17.36962730956,112.808132399953
39,8,12.4633723853197,18.8889360799843,112.808132399953
39,9,15.1636924667846,21.0244426218835,112.808132399953
39,10,15.3345609663774,24.5146432685177,112.808132399953
40,1,7.46403141876768,5.0607815549375,122.868941493289
40,2,5.26576668213105,7.27692129205669,122.868941493289
40,3,3.72525094054077,6.30974497563565,122.868941493289
40,4,2.86291173050558,6.04373141882128,122.868941493289
40,5,1.49712230628002,5.11908031788868,122.868941493289
40,6,0.415525434846938,6.99326196500075,122.868941493289
40,7,-0.196478976497842,4.47159348712612,122.868941493289
40,8,-0.488622644932393,7.58694762643077,122.868941493289
40,9,-1.8192929240524,7.18315487213696,122.868941493289
40,10,-3.14758544076393,6.07030706896397,122.868941493289
41,1,11.6149340408548,4.54286461913171,116.821935587288
41,2,10.2450175442385,3.77955484595608,116.821935587288
41,3,8.67506006108366,0.89495981234974,116.821935587288
41,4,7.47681739698162,0.857021366347129,116.821935587288
41,5,6.08884546268391,1.16639916501473,116.821935587288
41,6,7.44155122411706,0.862830686487565,116.821935587288
41,7,2.97354651906863,-1.54715045682207,116.821935587288
41,8,3.62971779896701,-1.10214720295734,116.821935587288
41,9,2.52495434675305,-3.61175106625231,116.821935587288
41,10,4.98338274638626,-3.51291853059864,116.821935587288
42,1,10.2153033135294,4.73926248336103,73.7858503440764
42,2,13.7711548863903,7.33006404474331,73.7858503440764
42,3,15.2408428830825,8.72120955534782,73.7858503440764
42,4,17.9544162363202,6.64963388236152,73.7858503440764
42,5,19.9317103008019,7.97788442003408,73.7858503440764
42,6,21.3805426764012,8.25140507484704,73.7858503440764
42,7,24.183407270036,7.85882083813214,73.7858503440764
42,8,24.0384093176763,9.86533554740277,73.7858503440764
42,9,26.0063078799206,8.29302352492262,73.7858503440764
42,10,30.5294607158164,9.79979075849981,73.7858503440764
43,1,9.23518249838168,6.01597672018605,104.681678571601
43,2,6.68590872495899,2.15942473759921,104.681678571601
43,3,7.78042309036028,1.85449158660149,104.681678571601
43,4,3.79171826378915,-0.427927535958971,104.681678571601
43,5,3.83350820775319,-2.62458499159272,104.681678571601
43,6,1.57924751194606,-4.27885529727358,104.681678571601
43,7,0.544711775680531,-2.64680124863292,104.681678571601
43,8,0.907856119376228,-6.31738078580109,104.681678571601
43,9,-1.23372475312762,-7.97570606184378,104.681678571601
43,10,-3.00711662475049,-8.24685807183457,104.681678571601
44,1,11.2810652972457,4.3386063819948,101.637459246346
44,2,15.6374399445871,8.16202906872379,101.637459246346
44,3,17.7050168704195,8.14566047502653,101.637459246346
44,4,19.5697247607151,10.6216324119923,101.637459246346
44,5,21.9572371685216,11.2389482284874,101.637459246346
44,6,24.1065664013669,12.679695376322,101.637459246346
44,7,24.1093156864024,14.8146110276892,101.637459246346
44,8,24.6503079709197,15.8433112830512,101.637459246346
44,9,27.1505565375296,15.5989853942234,101.637459246346
44,10,29.9406708659076,17.1907079119795,101.637459246346
45,1,9.162119599542,5.99213432857304,107.494652264324
45,2,11.3346385514635,8.54744537652542,107.494652264324
45,3,11.7295606148909,11.4405159732175,107.494652264324
45,4,15.4427634437514,13.0718893138832,107.494652264324
45,5,16.39384794838,14.4376056218483,107.494652264324
45,6,17.6965107957701,16.7204027217327,107.494652264324
45,7,20.7757041161197,18.3375617138789,107.494652264324
45,8,20.8198353887684,21.1301529879233,107.494652264324
45,9,25.6013390839639,23.415479491713,107.494652264324
45,10,24.8822747143843,24.4006087602502,107.494652264324
46,1,13.4189343414778,4.6967015540665,104.401841815143
46,2,15.509977713169,4.98601391219165,104.401841815143
46,3,20.5153799809954,6.85850316087451,104.401841815143
46,4,19.4617958577367,7.56696395161734,104.401841815143
46,5,21.7477147836797,7.15544809675914,104.401841815143
46,6,23.0311169581162,7.59187210918252,104.401841815143
46,7,24.0122032482988,8.15307713060625,104.401841815143
46,8,24.7607302288795,7.61849463427441,104.401841815143
46,9,25.999984236929,8.40618860744288,104.401841815143
46,10,28.0905690224719,9.34644282366945,104.401841815143
47,1,9.32145472707239,4.66330144655301,115.928785647243
47,2,8.50206679957688,7.90822364702381,115.928785647243
47,3,8.47126076787287,10.7979131097685,115.928785647243
47,4,7.29635807700563,13.9387057600032,115.928785647243
47,5,6.33224730649096,15.9796056467834,115.928785647243
47,6,6.71675403152473,16.5772257259361,115.928785647243
47,7,5.60148461395711,17.0351846020897,115.928785647243
47,8,5.34044228993218,20.1612895863618,115.928785647243
47,9,3.83838531235616,22.936480049513,115.928785647243
47,10,3.40996759723615,24.7932919122911,115.928785647243
48,1,5.45801668177411,4.92470820247346,130.380718515746
48,2,4.01000880667343,1.9209930321338,130.380718515746
48,3,0.475581037651287,-1.01846227616983,130.380718515746
48,4,-0.983180995344328,-1.24381530735377,130.380718515746
48,5,-2.42310726511636,-1.21427334612171,130.380718515746
48,6,-5.14046905230861,-1.70901046956052,130.380718515746
48,7,-5.95450462980291,-3.72211513276751,130.380718515746
48,8,-7.39740281419367,-6.52766881523564,130.380718515746
48,9,-10.6903212041224,-8.20814177083691,130.380718515746
48,10,-10.6852865786025,-8.29816160384214,130.380718515746
49,1,10.8121278653836,4.63369368530224,106.55068760295
49,2,6.99038886677427,4.96450514759841,106.55068760295
49,3,6.54522578577228,9.30842816909868,106.55068760295
49,4,5.9914973118563,9.84959687342749,106.55068760295
49,5,0.838421774650301,10.8038381272791,106.55068760295
49,6,0.192975290026647,9.0103704428462,106.55068760295
49,7,0.0391269188060633,12.0892869156002,106.55068760295
49,8,-1.38506235560182,13.1785339556558,106.55068760295
49,9,-2.99452614482969,14.3591265508955,106.55068760295
49,10,-5.91090429806946,12.2972589718805,106.55068760295
50,1,7.28800255025391,3.56317710969737,114.046627414107
50,2,6.44939058401916,3.63904022122638,114.046627414107
50,3,2.67959528917434,0.671573508406964,114.046627414107
50,4,3.36733971962995,0.689105450041805,114.046627414107
50,5,4.47136230260506,-0.475018469635958,114.046627414107
50,6,1.8202900971358,-0.71006716709936,114.046627414107
50,7,2.72004500780043,-2.45904323874621,114.046627414107
50,8,5.05011049420319,-1.6676020362743,114.046627414107
50,9,3.10550561425523,-4.13851892804569,114.046627414107
50,10,0.934036406368094,-5.53532704952785,114.046627414107
51,1,6.89960003642816,4.38422938826789,79.8423091299535
51,2,5.00754965310462,6.90828720023082,79.8423091299535
51,3,4.24705886777731,6.97804770274669,79.8423091299535
51,4,2.41325327482759,10.9437309759765,79.8423091299535
51,5,1.06517463514395,11.8289942214477,79.8423091299535
51,6,0.121886412599606,13.1854820318488,79.8423091299535
51,7,-4.19112701417969,15.0089407077667,79.8423091299535
